None,date,close,21d_vol,200d_vol,market_vol_cross,21d,200d,market_cross
6461,1998-05-18,1105.82,0.008575765059302692,,,1110.7780952380951,,
6460,1998-05-19,1109.52,0.008615903212251209,,,1110.105238095238,,
6459,1998-05-20,1119.06,0.008821027489167244,,,1109.7428571428572,,
6458,1998-05-21,1114.64,0.008811210973863401,,,1108.9857142857143,,
6457,1998-05-22,1110.47,0.008597294477931632,,,1108.5519047619048,,
6456,1998-05-26,1094.02,0.008906831295714956,,,1107.8909523809523,,
6455,1998-05-27,1092.23,0.007799298519400292,,,1108.1619047619047,,
6454,1998-05-28,1097.6,0.00785481654169785,,,1108.7566666666667,,
6453,1998-05-29,1090.82,0.007752020411784004,,,1108.5757142857142,,
6452,1998-06-01,1090.98,0.006871740374722527,,,1107.5866666666666,,
6451,1998-06-02,1093.22,0.0065837671913076545,,,1106.2638095238096,,
6450,1998-06-03,1082.73,0.006812875737211498,,,1104.3904761904762,,
6449,1998-06-04,1094.83,0.0072846589394940575,,,1103.4061904761904,,
6448,1998-06-05,1113.86,0.008003212672228128,,,1103.8319047619048,,
6447,1998-06-08,1115.72,0.007718010590900223,,,1104.8119047619048,,
6446,1998-06-09,1118.41,0.007315561405990597,,,1105.3009523809524,,
6445,1998-06-10,1112.28,0.007421397101338066,,,1105.5695238095238,,
6444,1998-06-11,1094.58,0.007983582015724631,,,1104.5595238095239,,
6443,1998-06-12,1098.84,0.008013446420222168,,,1103.6061904761905,,
6442,1998-06-15,1077.01,0.009045067938335644,,,1101.6842857142856,,
6441,1998-06-16,1087.59,0.009269228151736888,,,1100.677619047619,,
6440,1998-06-17,1107.11,0.010113081941635729,,,1100.7390476190476,,
6439,1998-06-18,1106.37,0.01008577582263018,,,1100.5890476190475,,
6438,1998-06-19,1100.65,0.009938076652049006,,,1099.712380952381,,
6437,1998-06-22,1103.21,0.00993248784165519,,,1099.1680952380952,,
6436,1998-06-23,1119.49,0.010429709827892418,,,1099.5976190476192,,
6435,1998-06-24,1132.88,0.010097799307969467,,,1101.4480952380952,,
6434,1998-06-25,1129.28,0.010128630122028246,,,1103.2123809523812,,
6433,1998-06-26,1133.2,0.010109922373169978,,,1104.907619047619,,
6432,1998-06-29,1138.49,0.009972220366518802,,,1107.177619047619,,
6431,1998-06-30,1133.84,0.010054964715579644,,,1109.2185714285715,,
6430,1998-07-01,1148.56,0.010341196410462735,,,1111.8538095238096,,
6429,1998-07-02,1146.42,0.010024632171027606,,,1114.8866666666665,,
6428,1998-07-06,1157.33,0.009962118713770002,,,1117.8628571428574,,
6427,1998-07-07,1154.66,0.009429729116546404,,,1119.8057142857144,,
6426,1998-07-08,1166.38,0.009605553881860882,,,1122.2180952380952,,
6425,1998-07-09,1158.56,0.009796548400796407,,,1124.1299999999999,,
6424,1998-07-10,1164.33,0.009678734279999617,,,1126.6085714285714,,
6423,1998-07-13,1165.19,0.008747254718743474,,,1129.9709523809524,,
6422,1998-07-14,1177.58,0.008902527837145085,,,1133.7204761904761,,
6421,1998-07-15,1174.81,0.0072674322532375515,,,1138.377619047619,,
6420,1998-07-16,1183.99,0.007202898815248529,,,1142.9680952380954,,
6419,1998-07-17,1186.75,0.006481821106472616,,,1146.7604761904763,,
6418,1998-07-20,1184.1,0.006538652233037882,,,1150.4619047619049,,
6417,1998-07-21,1165.07,0.00760322130208978,,,1153.5295238095237,,
6416,1998-07-22,1164.08,0.007642694698361749,,,1156.4280952380952,,
6415,1998-07-23,1139.75,0.008722956413044517,,,1157.392857142857,,
6414,1998-07-24,1140.8,0.008349510215715636,,,1157.77,,
6413,1998-07-27,1147.27,0.008386168023848214,,,1158.6266666666666,,
6412,1998-07-28,1130.24,0.009027114780914131,,,1158.4857142857143,,
6411,1998-07-29,1125.21,0.009004859450828457,,,1157.8533333333332,,
6410,1998-07-30,1142.95,0.009626025991584544,,,1158.2871428571427,,
6409,1998-07-31,1120.67,0.010120858937197358,,,1156.9590476190479,,
6408,1998-08-03,1112.44,0.010210666322839094,,,1155.3409523809523,,
6407,1998-08-04,1072.12,0.012495922350884946,,,1151.2833333333333,,
6406,1998-08-05,1081.43,0.012779802409815395,,,1147.7961904761903,,
6405,1998-08-06,1089.63,0.012659678501310287,,,1144.1414285714286,,
6404,1998-08-07,1089.45,0.01265031647534615,,,1140.8504761904762,,
6403,1998-08-10,1083.14,0.012531989097133048,,,1136.9842857142858,,
6402,1998-08-11,1068.98,0.0126664299060531,,,1132.402857142857,,
6401,1998-08-12,1084.22,0.012895814560871084,,,1127.957142857143,,
6400,1998-08-13,1074.91,0.012929963927211277,,,1123.2,,
6399,1998-08-14,1062.75,0.012713923645237421,,,1117.4266666666667,,
6398,1998-08-17,1083.67,0.013729582019610576,,,1112.5180952380952,,
6397,1998-08-18,1101.2,0.014430586312763342,,,1108.5704761904763,,
6396,1998-08-19,1098.06,0.014131997765789968,,,1105.3795238095238,,
6395,1998-08-20,1091.6,0.01413975540236221,,,1101.9280952380952,,
6394,1998-08-21,1081.24,0.013616145212752858,,,1099.141904761905,,
6393,1998-08-24,1088.14,0.013735907143453482,,,1096.6342857142856,,
6392,1998-08-25,1092.85,0.01370050064481544,,,1094.0428571428572,,
6391,1998-08-26,1084.19,0.01346063273985309,,,1091.8500000000001,,
6390,1998-08-27,1042.59,0.01571640341196659,,,1087.9157142857143,,
6389,1998-08-28,1027.14,0.015250808511798466,,,1082.4009523809525,,
6388,1998-08-31,957.28,0.020720309807092368,,,1074.6204761904762,,
6387,1998-09-01,994.26,0.022968227299598357,,,1068.992857142857,,
6386,1998-09-02,990.48,0.021799448733742535,,,1065.1052380952383,,
6385,1998-09-03,982.26,0.021630070850638162,,,1060.3828571428571,,
6384,1998-09-04,973.89,0.021463249964856636,,,1054.8714285714286,,
6383,1998-09-08,1023.46,0.024589311899977286,,,1051.7290476190476,,
6382,1998-09-09,1006.2,0.02477458683534375,,,1048.065238095238,,
6381,1998-09-10,980.19,0.025188103150829824,,,1043.837142857143,,
6380,1998-09-11,1009.06,0.02592618109527358,,,1040.2580952380952,,
6379,1998-09-14,1029.72,0.026398556179256332,,,1038.1061904761905,,
6378,1998-09-15,1037.68,0.026389620669557544,,,1036.912380952381,,
6377,1998-09-16,1045.48,0.026048192698012115,,,1035.0938095238096,,
6376,1998-09-17,1018.87,0.026221293400777956,,,1031.1733333333334,,
6375,1998-09-18,1020.09,0.026242722292837264,,,1027.4604761904761,,
6374,1998-09-21,1023.89,0.02628277540769781,,,1024.2361904761904,,
6373,1998-09-22,1029.63,0.026303381805443046,,,1021.7785714285714,,
6372,1998-09-23,1066.09,0.027478865385234492,,,1020.7285714285714,,
6371,1998-09-24,1042.72,0.0278292638604472,,,1018.3414285714287,,
6370,1998-09-25,1044.75,0.027811378175727732,,,1016.4633333333334,,
6369,1998-09-28,1048.69,0.02647320465207478,,,1016.7538095238094,,
6368,1998-09-29,1049.02,0.026243357763196345,,,1017.7957142857142,,
6367,1998-09-30,1017.01,0.021931570304250622,,,1020.6400000000001,,
6366,1998-10-01,986.39,0.02155138566523509,,,1020.265238095238,,
6365,1998-10-02,1002.6,0.021836199260454825,,,1020.8423809523808,,
6364,1998-10-05,988.56,0.021989681975063947,,,1021.142380952381,,
6363,1998-10-06,984.59,0.02192047213958176,,,1021.6519047619049,,
6362,1998-10-07,970.68,0.019000076474123134,,,1019.1385714285716,,
6361,1998-10-08,959.44,0.018830957915545565,,,1016.9119047619048,,
6360,1998-10-09,984.39,0.018937041362274004,,,1017.1119047619047,,
6359,1998-10-12,997.71,0.018034726296511663,,,1016.5714285714286,,
6358,1998-10-13,994.8,0.017395677148111043,,,1014.9085714285715,,
6357,1998-10-14,1005.53,0.01748928627358774,,,1013.3776190476191,,
6356,1998-10-15,1047.49,0.019722776151788503,,,1013.4733333333335,1068.2765,0.0
6355,1998-10-16,1056.42,0.018874473901254494,0.01336626107109171,0.0,1015.2614285714286,1068.7064500000001,0.0
6354,1998-10-19,1062.39,0.01889312338781142,0.0133678646305838,0.0,1017.2757142857143,1069.1432,0.0
6353,1998-10-20,1063.93,0.01888890230075403,0.01336754740564791,0.0,1019.182380952381,1069.5775,0.0
6352,1998-10-21,1069.92,0.01888914077532637,0.013348678702530186,0.0,1021.1009523809525,1070.0942,0.0
6351,1998-10-22,1078.48,0.01739594617235181,0.013357142801942163,0.0,1021.6909523809525,1070.6666,0.0
6350,1998-10-23,1070.67,0.016713694139254533,0.013353964531781828,0.0,1023.0219047619047,1071.2397,0.0
6349,1998-10-26,1072.32,0.016713097436138694,0.013174915125598765,0.0,1024.3347619047618,1071.9628500000001,0.0
6348,1998-10-27,1065.34,0.016786188396832834,0.01315886628524752,0.0,1025.127619047619,1072.5935,0.0
6347,1998-10-28,1068.09,0.01679051824810634,0.013127057357566438,0.0,1026.0357142857142,1073.17335,0.0
6346,1998-10-29,1085.93,0.015432429311361595,0.013169989874626153,0.0,1029.317619047619,1073.8133,0.0
6345,1998-10-30,1098.67,0.013446202872188272,0.013180099710506574,0.0,1034.6642857142858,1074.553,0.0
6344,1998-11-02,1111.6,0.013291777384568347,0.013181844502743841,0.0,1039.854761904762,1075.30345,0.0
6343,1998-11-03,1110.84,0.012638329011021026,0.013127398472693884,0.0,1045.677619047619,1075.96465,0.0
6342,1998-11-04,1118.67,0.012448231443536554,0.01312075543643194,0.0,1052.0623809523809,1076.70395,0.0
6341,1998-11-05,1133.85,0.011629579418265076,0.013136884718863217,0.0,1059.8323809523808,1077.558,0.0
6340,1998-11-06,1141.01,0.010789072930056164,0.013134428026906324,0.0,1068.4785714285713,1078.4750999999999,0.0
6339,1998-11-09,1130.2,0.010680699023365131,0.0131545537279311,0.0,1075.421904761905,1079.3413500000001,0.0
6338,1998-11-10,1128.26,0.010705885028747763,0.013129421825133528,0.0,1081.6385714285716,1080.1375500000001,1.0
6337,1998-11-11,1120.97,0.010878673514747313,0.013127263462650649,0.0,1087.6466666666665,1080.8551,1.0
6336,1998-11-12,1117.69,0.010970062639224011,0.013118887638780203,0.0,1092.987619047619,1081.5161,1.0
6335,1998-11-13,1125.72,0.007322003886500762,0.013120168864202215,0.0,1096.712857142857,1082.2433,1.0
6334,1998-11-16,1135.87,0.007339580307940395,0.013052558351747033,0.0,1100.4961904761903,1082.9163,1.0
6333,1998-11-17,1139.32,0.0073228432569846635,0.013050458288436125,0.0,1104.159523809524,1083.5828999999999,1.0
6332,1998-11-18,1144.48,0.007314064230927927,0.013053354223974785,0.0,1107.9952380952382,1084.2708,1.0
6331,1998-11-19,1152.61,0.007342400367959589,0.013058173803923977,0.0,1111.932857142857,1085.01615,1.0
6330,1998-11-20,1163.55,0.007393827485779039,0.013060117448791968,0.0,1115.9838095238094,1085.7716,1.0
6329,1998-11-23,1188.21,0.007868324899822777,0.013137389016810448,0.0,1121.5809523809523,1086.65895,1.0
6328,1998-11-24,1182.99,0.008100915533281735,0.01313212814152077,0.0,1126.8509523809525,1087.47885,1.0
6327,1998-11-25,1186.87,0.007695042955855962,0.013133335628294426,0.0,1132.6380952380953,1088.31315,1.0
6326,1998-11-27,1192.33,0.007673993540096926,0.013134082637769771,0.0,1138.5542857142857,1089.1541,1.0
6325,1998-11-30,1163.63,0.009607868353651587,0.013249673067834061,0.0,1142.2542857142857,1089.8718000000001,1.0
6324,1998-12-01,1175.28,0.00954066560195689,0.013265301737623502,0.0,1145.9023809523808,1090.6344,1.0
6323,1998-12-02,1171.25,0.009438340624057497,0.01325509077725566,0.0,1148.742857142857,1091.33025,1.0
6322,1998-12-03,1150.14,0.01045113631171441,0.013318342509143325,0.0,1150.6142857142859,1091.9395499999998,1.0
6321,1998-12-04,1176.74,0.011387632951132452,0.013406543508755985,1.0,1153.3795238095238,1092.6522,1.0
6320,1998-12-07,1187.7,0.011218910840311737,0.013418596072585857,1.0,1155.9438095238095,1093.4,1.0
6319,1998-12-08,1181.38,0.011293966255759411,0.013413363534647046,1.0,1157.8661904761907,1094.1541,1.0
6318,1998-12-09,1183.49,0.011000288485553214,0.013389893061590885,0.0,1160.4038095238095,1094.85705,1.0
6317,1998-12-10,1165.02,0.011654877513634964,0.013435149262235683,1.0,1162.1542857142858,1095.4388000000001,1.0
6316,1998-12-11,1166.46,0.011510491565933638,0.01343524061571713,1.0,1164.3204761904763,1096.0244,1.0
6315,1998-12-14,1141.2,0.012600139140955197,0.013527738409449442,1.0,1165.4399999999998,1096.4919,1.0
6314,1998-12-15,1162.83,0.013128431759439063,0.013587415299308705,1.0,1167.207142857143,1097.04595,1.0
6313,1998-12-16,1161.94,0.013024407305558637,0.013583133104185657,1.0,1168.4485714285715,1097.619,1.0
6312,1998-12-17,1179.98,0.013391850179229043,0.013595392691042948,1.0,1170.3847619047617,1098.34365,1.0
6311,1998-12-18,1188.03,0.013425306683406584,0.01353473110555993,1.0,1172.4585714285713,1099.0053500000001,1.0
6310,1998-12-21,1202.84,0.013579261276347083,0.013557650515411761,1.0,1174.850476190476,1099.758,1.0
6309,1998-12-22,1203.57,0.013474504632861338,0.013536650911021283,1.0,1176.7561904761903,1100.4546,1.0
6308,1998-12-23,1228.54,0.013443341228464122,0.013607781781085604,1.0,1178.6766666666667,1101.25495,1.0
6307,1998-12-24,1226.27,0.013397903441443659,0.013608890473613775,1.0,1180.737619047619,1102.0366999999999,1.0
6306,1998-12-28,1225.49,0.013402264182171173,0.013608539489615512,1.0,1182.5766666666666,1102.8211000000001,1.0
6305,1998-12-29,1241.81,0.013631688493835873,0.013621808917452427,1.0,1184.932857142857,1103.6338,1.0
6304,1998-12-30,1231.93,0.012470815218240913,0.013635624665642323,1.0,1188.185238095238,1104.3912,1.0
6303,1998-12-31,1229.23,0.012399585613967746,0.01363409189903405,1.0,1190.7542857142857,1105.10975,1.0
6302,1999-01-04,1228.1,0.012355140402401247,0.01363255186134785,1.0,1193.4614285714288,1105.80155,1.0
6301,1999-01-05,1244.78,0.011647753937082242,0.013651330056848402,1.0,1197.9680952380954,1106.52965,1.0
6300,1999-01-06,1272.34,0.011570260145066591,0.013731018642096452,1.0,1202.5204761904763,1107.4136,1.0
6299,1999-01-07,1269.73,0.01156248804058652,0.013719334077649227,1.0,1206.4266666666667,1108.2340000000002,1.0
6298,1999-01-08,1275.09,0.011397434175054486,0.013718529516899437,1.0,1210.8890476190475,1109.0998000000002,1.0
6297,1999-01-11,1263.88,0.01171457435474329,0.013734639131711298,1.0,1214.717142857143,1109.9152000000001,1.0
6296,1999-01-12,1239.51,0.01203961301276681,0.013802952303851276,1.0,1218.2642857142857,1110.63555,1.0
6295,1999-01-13,1234.4,0.012134435441496963,0.01380608965968276,1.0,1221.499523809524,1111.33955,1.0
6294,1999-01-14,1212.19,0.011777990300294383,0.013860984229339419,1.0,1224.8799999999999,1111.8917499999998,1.0
6293,1999-01-15,1243.26,0.012293915101020144,0.013966878297676545,1.0,1228.71,1112.5673,1.0
6292,1999-01-19,1252.0,0.012286012061504604,0.013956056367184486,1.0,1232.9985714285715,1113.2272500000001,1.0
6291,1999-01-20,1256.62,0.011983180799446193,0.01395720366327806,1.0,1236.6480952380953,1113.89685,1.0
6290,1999-01-21,1235.16,0.012725771371909821,0.014013277851339875,1.0,1238.892380952381,1114.46575,1.0
6289,1999-01-22,1225.19,0.012663008107805997,0.014004446134124921,1.0,1239.9566666666667,1115.04395,1.0
6288,1999-01-25,1233.98,0.012736294040031133,0.01400172853333037,1.0,1241.404761904762,1115.7056000000002,1.0
6287,1999-01-26,1252.31,0.012353512540732286,0.014027407380488476,1.0,1242.5366666666666,1116.4138,1.0
6286,1999-01-27,1243.17,0.012471950028261658,0.01403822295995894,1.0,1243.3414285714287,1117.0811999999999,1.0
6285,1999-01-28,1265.37,0.013007618514176098,0.014086279288096267,1.0,1245.240476190476,1117.8292999999999,1.0
6284,1999-01-29,1279.64,0.012924127059038958,0.014105020643629106,1.0,1247.0419047619048,1118.6308999999999,1.0
6283,1999-02-01,1273.0,0.012836645331896471,0.014090813805146889,1.0,1248.997619047619,1119.45505,1.0
6282,1999-02-02,1261.99,0.013008651784260142,0.014078874877425143,1.0,1250.5576190476193,1120.1514,1.0
6281,1999-02-03,1272.07,0.013078539187706874,0.014088511825077577,1.0,1252.6514285714286,1120.8935000000001,1.0
6280,1999-02-04,1248.49,0.013504743693782826,0.014153836483481626,1.0,1252.828095238095,1121.5026,1.0
6279,1999-02-05,1239.4,0.012627462899140988,0.014163079846723416,1.0,1251.259523809524,1122.0469,1.0
6278,1999-02-08,1243.77,0.01266821100067029,0.014146112708297512,1.0,1250.0233333333333,1122.66785,1.0
6277,1999-02-09,1216.14,0.01343546802433718,0.01421814473807298,1.0,1247.2161904761906,1123.20905,1.0
6276,1999-02-10,1223.55,0.01346434929114013,0.014152755646652092,1.0,1245.2957142857142,1123.8941,1.0
6275,1999-02-11,1254.04,0.013957328886699106,0.0142535809048138,1.0,1245.987619047619,1124.73875,1.0
6274,1999-02-12,1230.13,0.014586897332716273,0.014311810182772815,1.0,1245.7842857142857,1125.4162999999999,1.0
6273,1999-02-16,1241.87,0.014122368586054342,0.014286499433804273,1.0,1247.1976190476191,1126.0669,1.0
6272,1999-02-17,1224.03,0.013367829265165037,0.014315192378271746,1.0,1246.2819047619046,1126.58205,1.0
6271,1999-02-18,1237.28,0.013501362353906511,0.014333768080303393,1.0,1245.5809523809523,1127.1581,1.0
6270,1999-02-19,1239.22,0.013475953109434344,0.014326828620442341,1.0,1244.752380952381,1127.7767,1.0
6269,1999-02-22,1272.14,0.01412540998858425,0.01442341448784965,1.0,1246.5133333333333,1128.6127999999999,1.0
6268,1999-02-23,1271.18,0.013968193282526242,0.014407680560566606,1.0,1248.7033333333334,1129.493,1.0
6267,1999-02-24,1253.41,0.014321881373470097,0.014424090649390289,1.0,1249.6285714285714,1130.21935,1.0
6266,1999-02-25,1245.02,0.01403569500341338,0.014432751358927295,1.0,1249.2814285714285,1130.91125,1.0
6265,1999-02-26,1238.33,0.01399336079356029,0.014428633317534483,1.0,1249.0509523809524,1131.52395,1.0
6264,1999-03-01,1236.16,0.01338062048567847,0.014428653513678353,1.0,1247.66,1132.11045,1.0
6263,1999-03-02,1225.5,0.013166347761416328,0.014442625197434377,1.0,1245.0819047619048,1132.6511,1.0
6262,1999-03-03,1227.7,0.01317132952768432,0.014431082460702878,1.0,1242.924761904762,1133.24595,1.0
6261,1999-03-04,1246.64,0.013572009864193754,0.014467178587622953,1.0,1242.1938095238095,1133.9500500000001,1.0
6260,1999-03-05,1275.47,0.014405202089316038,0.014551381116540888,1.0,1242.3557142857142,1134.7798,1.0
6259,1999-03-08,1282.73,0.013780066441220788,0.014544973016608627,1.0,1243.9861904761906,1135.59815,1.0
6258,1999-03-09,1279.84,0.013666127637917703,0.01454274227020889,1.0,1245.911904761905,1136.42415,1.0
6257,1999-03-10,1286.84,0.013686726748392329,0.01454318482323615,1.0,1247.962857142857,1137.306,1.0
6256,1999-03-11,1297.68,0.012583419342243725,0.014510417029980464,1.0,1251.8457142857142,1138.3243,1.0
6255,1999-03-12,1294.59,0.012618446775197406,0.014511157030825917,1.0,1255.2285714285713,1139.3361,1.0
6254,1999-03-15,1307.26,0.011710957312405122,0.014521968654543516,1.0,1257.7628571428572,1140.3844,1.0
6253,1999-03-16,1306.38,0.010683711329247142,0.014513705169943547,1.0,1261.3938095238093,1141.4622,1.0
6252,1999-03-17,1297.82,0.010760081004108071,0.014523238998330858,1.0,1264.0580952380953,1142.4964000000002,1.0
6251,1999-03-18,1316.55,0.01037104886368563,0.014554179974836427,1.0,1268.4638095238097,1143.6130500000002,1.0
6250,1999-03-19,1299.29,0.010835949583558954,0.014569317924274655,1.0,1271.4166666666667,1144.69585,1.0
6249,1999-03-22,1297.01,0.01087183785584142,0.014552444255663316,1.0,1274.1685714285716,1145.7067499999998,1.0
6248,1999-03-23,1262.14,0.011214317025256182,0.014640449893777973,1.0,1273.692380952381,1146.44815,1.0
6247,1999-03-24,1268.59,0.011276965288268919,0.014643685409546784,1.0,1273.5690476190478,1147.2125,1.0
6246,1999-03-25,1289.99,0.01137068126825869,0.014687309411668655,1.0,1275.3109523809526,1148.0703999999998,1.0
6245,1999-03-26,1282.8,0.011333207734698413,0.01468750891473972,1.0,1277.1100000000001,1148.923,1.0
6244,1999-03-29,1310.17,0.011992962013570039,0.014709472845041672,1.0,1280.5309523809524,1150.00095,1.0
6243,1999-03-30,1300.75,0.012152221981687682,0.014719090092119533,1.0,1283.6066666666666,1151.0105,1.0
6242,1999-03-31,1286.37,0.012275434491594892,0.014668719500263735,1.0,1286.5052380952382,1152.0573,1.0
6241,1999-04-01,1293.72,0.012296790993605103,0.014659134712949754,1.0,1289.6490476190475,1153.08795,1.0
6240,1999-04-05,1321.12,0.012647896688434693,0.014679217405141665,1.0,1293.1957142857143,1154.1580000000001,1.0
6239,1999-04-06,1317.89,0.011815334542426366,0.014680701959330304,1.0,1295.2157142857145,1155.2156,1.0
6238,1999-04-07,1326.89,0.01183757838469801,0.014680318221985525,1.0,1297.3185714285714,1156.3468,1.0
6237,1999-04-08,1343.98,0.012045620357576193,0.014703960907534336,1.0,1300.3728571428571,1157.5506500000001,1.0
6236,1999-04-09,1348.35,0.01202659091249891,0.0146727945209452,1.0,1303.3019047619048,1158.69495,1.0
6235,1999-04-12,1358.63,0.012007490128665725,0.01465981142006448,1.0,1306.2042857142858,1159.8237,1.0
6234,1999-04-13,1349.82,0.012119082751073075,0.01466635285765386,1.0,1308.8342857142857,1160.9264,1.0
6233,1999-04-14,1328.44,0.012586323970544558,0.01471350488681382,1.0,1309.8428571428572,1161.9026000000001,1.0
6232,1999-04-15,1322.85,0.01263025149110096,0.014715178878759444,1.0,1310.6271428571429,1162.8244,1.0
6231,1999-04-16,1319.0,0.012551371089452867,0.014713466123211063,1.0,1311.6357142857141,1163.7502,1.0
6230,1999-04-19,1289.48,0.0131333280592925,0.01478049137177057,1.0,1310.3466666666666,1164.4548,1.0
6229,1999-04-20,1306.17,0.01315321608064829,0.014804912633891174,1.0,1310.6742857142858,1165.2535500000001,1.0
6228,1999-04-21,1336.12,0.014018413324307397,0.014873682859977243,1.0,1312.5366666666666,1166.1475,1.0
6227,1999-04-22,1358.82,0.012755445728500917,0.01491570744716551,1.0,1317.1404761904762,1167.1682999999998,1.0
6226,1999-04-23,1356.85,0.012794798558392346,0.014901930634369629,1.0,1321.3433333333332,1168.12065,1.0
6225,1999-04-26,1360.04,0.012413862272731568,0.014892843597434082,1.0,1324.6790476190477,1169.12805,1.0
6224,1999-04-27,1362.8,0.012275643961585944,0.014890161048012641,1.0,1328.4885714285713,1170.1204,1.0
6223,1999-04-28,1350.91,0.011778239284996522,0.014905465933973289,1.0,1330.4285714285713,1171.049,1.0
6222,1999-04-29,1342.83,0.01173635346730997,0.014896571618938231,1.0,1332.432380952381,1171.87525,1.0
6221,1999-04-30,1335.18,0.011502443486338854,0.014901874921767165,1.0,1334.7566666666667,1172.6771,1.0
6220,1999-05-03,1354.63,0.011806934007960901,0.014925427951275569,1.0,1337.6571428571428,1173.5303,1.0
6219,1999-05-04,1332.0,0.011683823250088148,0.014976242973460977,1.0,1338.175238095238,1174.25655,1.0
6218,1999-05-05,1347.31,0.01190555209550531,0.014994502242162585,1.0,1339.5761904761905,1175.0726000000002,1.0
6217,1999-05-06,1332.05,0.012125943452160892,0.014971180042189416,1.0,1339.8219047619048,1175.9075,1.0
6216,1999-05-07,1345.0,0.011981835654423371,0.0149843034121194,1.0,1339.8704761904762,1176.8120999999999,1.0
6215,1999-05-10,1340.3,0.011981909672115902,0.014906819513218707,1.0,1339.4871428571428,1177.81485,1.0
6214,1999-05-11,1355.61,0.012132834170417326,0.014925465790816524,1.0,1339.3433333333332,1178.8889,1.0
6213,1999-05-12,1364.0,0.012113825087577447,0.014926340482255315,1.0,1340.0185714285715,1179.97255,1.0
6212,1999-05-13,1367.56,0.011514921368656478,0.014884401810534062,1.0,1341.8814285714284,1181.15915,1.0
6211,1999-05-14,1337.8,0.012554394275332552,0.014967907290861704,1.0,1342.5933333333332,1182.2221,1.0
6210,1999-05-17,1339.49,0.012530070945270798,0.01493105692288074,1.0,1343.5690476190478,1183.2048,1.0
6209,1999-05-18,1333.32,0.011417358728296701,0.014865069750081296,1.0,1345.6566666666668,1184.2680500000001,1.0
6208,1999-05-19,1344.23,0.011229630425779454,0.014862349960171018,1.0,1347.4690476190476,1185.427,1.0
6207,1999-05-20,1338.83,0.010157318768003418,0.014621285236161038,1.0,1347.598095238095,1186.76055,1.0
6206,1999-05-21,1330.29,0.009485017238073141,0.014621024740590394,1.0,1346.2395238095237,1188.00485,1.0
6205,1999-05-24,1306.65,0.010179557235547863,0.014674879904184,1.0,1343.8490476190477,1189.08995,1.0
6204,1999-05-25,1284.4,0.010662281695271702,0.014730317177615457,1.0,1340.2471428571428,1190.0647,1.0
6203,1999-05-26,1304.76,0.011363652183258017,0.014760279699555593,1.0,1337.4833333333333,1191.1728,1.0
6202,1999-05-27,1281.41,0.011809560165466247,0.014787817844566552,1.0,1334.1738095238095,1192.23495,1.0
6201,1999-05-28,1301.84,0.012431009036160477,0.014795764215422716,1.0,1332.2219047619049,1193.32305,1.0
6200,1999-06-01,1294.26,0.012433192366845203,0.014788052006640741,1.0,1330.2733333333333,1194.4198,1.0
6199,1999-06-02,1294.81,0.011898976527296396,0.014762226068945155,1.0,1327.424761904762,1195.5801,1.0
6198,1999-06-03,1299.54,0.011465917054435905,0.01470481436424649,1.0,1325.8790476190477,1196.6594499999999,1.0
6197,1999-06-04,1327.75,0.012203953742806483,0.01473787019395477,1.0,1324.9476190476191,1197.7922,1.0
6196,1999-06-07,1334.52,0.012010129426730621,0.014738303196404757,1.0,1325.065238095238,1198.9745,1.0
6195,1999-06-08,1317.33,0.012122152094616333,0.014763307514915638,1.0,1323.747619047619,1200.10315,1.0
6194,1999-06-09,1318.64,0.012115282576084954,0.01474452472003582,1.0,1322.7161904761906,1201.29015,1.0
6193,1999-06-10,1302.82,0.012020370412016356,0.014768379162879682,1.0,1320.202380952381,1202.36355,1.0
6192,1999-06-11,1293.64,0.011923253678659138,0.014777088622159422,1.0,1316.8519047619047,1203.3675,1.0
6191,1999-06-14,1294.0,0.0118839400978925,0.014763914743595561,1.0,1313.3490476190475,1204.41655,1.0
6190,1999-06-15,1301.16,0.011135041220880272,0.014490924427576522,1.0,1311.6042857142857,1205.7094,1.0
6189,1999-06-16,1330.41,0.012261578705600264,0.014522461703928699,1.0,1311.171904761905,1207.22575,1.0
6188,1999-06-17,1339.9,0.012323110068560959,0.013603845986597843,1.0,1311.485238095238,1209.13885,1.0
6187,1999-06-18,1342.84,0.012199747940853206,0.013358178332179681,1.0,1311.4190476190477,1210.88175,1.0
6186,1999-06-21,1349.0,0.012203985793954627,0.013354582162733575,1.0,1311.9033333333334,1212.67435,1.0
6185,1999-06-22,1335.88,0.012319099079031922,0.013360320345176892,1.0,1312.169523809524,1214.44245,1.0
6184,1999-06-23,1333.06,0.011618824976349069,0.013343611534708151,1.0,1313.4271428571428,1216.2383,1.0
6183,1999-06-24,1315.78,0.011328109414659301,0.012938784853860972,1.0,1314.9214285714286,1217.6999,1.0
6182,1999-06-25,1315.31,0.010825786914878784,0.012874080482394978,1.0,1315.4238095238095,1219.24545,1.0
6181,1999-06-28,1331.35,0.010242710414746581,0.012746799319888953,1.0,1317.8019047619048,1221.00125,1.0
6180,1999-06-29,1351.45,0.010187257795179096,0.012632737248721151,1.0,1320.1642857142858,1222.7132,1.0
6179,1999-06-30,1372.71,0.010456664485520637,0.012602141718077163,1.0,1323.9,1224.42815,1.0
6178,1999-07-01,1380.96,0.010463945629201254,0.012598453424050285,1.0,1328.002380952381,1226.14455,1.0
