date,AUDCHF,21dma,200dma,audchf_signal
2021-06-30,0.6919469833374023,0.6937491411254519,0.6861635136604309,1.0
2021-07-01,0.6935660243034363,0.6936433797790891,0.6863669589161873,1.0
2021-07-02,0.6911900043487549,0.6934324758393424,0.6865557089447976,1.0
2021-07-05,0.692982017993927,0.6934635241826376,0.686753759086132,1.0
2021-07-06,0.6953219771385193,0.6934502862748646,0.6869534689188004,1.0
2021-07-07,0.6930519938468933,0.693297286828359,0.6871349290013313,1.0
2021-07-08,0.6925250291824341,0.6932274784360614,0.687298464179039,1.0
2021-07-09,0.679938018321991,0.6926381928580148,0.6873986241221428,1.0
2021-07-12,0.6840999722480774,0.6922048585755485,0.6875262740254402,1.0
2021-07-13,0.6841999888420105,0.6918572386105856,0.687656723856926,1.0
2021-07-14,0.6834959983825684,0.6913806682541257,0.6878152039647102,1.0
