,index,date,mb_signal,vol_breadth_signal,fs_signal,hy_signal,valuation_spread_signal,audchf_signal,correlation_signal,PMI_signal,bfcius_signal,indpro_signal,close,market_vol_cross,market_cross,RM_Score,rm_score,technical_score,volatility_score,economic_growth_score,financial_conditions_score,sentiment_score,1M,3M
2842,2842,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2843,2843,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2844,2844,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2845,2845,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2846,2846,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2847,2847,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2848,2848,2017-08-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2465.84,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.014530545371962411,-0.009242286604159267
2849,2849,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2850,2850,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2851,2851,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2852,2852,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2853,2853,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2854,2854,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2855,2855,2017-08-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2464.61,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01584834923172429,-0.008264999330523048
2856,2856,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2857,2857,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2858,2858,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2859,2859,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2860,2860,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,1.0,11.0,91.66666666666666,3.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2861,2861,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,1.0,11.0,91.66666666666666,3.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2862,2862,2017-08-16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2468.11,0.0,1.0,11.0,91.66666666666666,3.0,1.0,3.0,3.0,1.0,-0.01610138932219396,-0.008836721215829124
2863,2863,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,1.0,11.0,91.66666666666666,3.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2864,2864,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2865,2865,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2866,2866,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2867,2867,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2868,2868,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2869,2869,2017-08-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2430.01,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.009259221155468511,0.011349747531903098
2870,2870,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2871,2871,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2872,2872,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2873,2873,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2874,2874,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2875,2875,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2876,2876,2017-08-18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2425.55,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.007623013337181073,0.019005998639483712
2877,2877,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2878,2878,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2879,2879,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2880,2880,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2881,2881,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2882,2882,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2883,2883,2017-08-21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2428.37,0.0,0.0,10.0,83.33333333333334,2.0,1.0,3.0,3.0,1.0,0.004365067926222155,0.019840469121262583
2884,2884,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2885,2885,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2886,2886,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2887,2887,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2888,2888,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2889,2889,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2890,2890,2017-08-22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2452.51,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,-0.003857272753220231,0.0021773611524518177
2891,2891,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2892,2892,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2893,2893,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2894,2894,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2895,2895,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2896,2896,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2897,2897,2017-08-23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.04,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,8.18317212483155e-05,0.008796910034205574
2898,2898,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2899,2899,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2900,2900,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2901,2901,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2902,2902,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2903,2903,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2904,2904,2017-08-24,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2438.97,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0030053670196847904,0.01071353891191773
2905,2905,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2906,2906,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2907,2907,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2908,2908,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2909,2909,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2910,2910,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2911,2911,2017-08-25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2443.05,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.0059515769222897585,0.007523382656924538
2912,2912,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,0.0,0.0,9.0,75.0,1.0,1.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2913,2913,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2914,2914,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2915,2915,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2916,2916,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2917,2917,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2918,2918,2017-08-28,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2444.24,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.011214119726377314,0.01794831931397911
2919,2919,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2920,2920,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2921,2921,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2922,2922,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2923,2923,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2924,2924,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2925,2925,2017-08-29,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2446.3,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,0.012365613375301399,0.020512610881739723
2926,2926,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2927,2927,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2928,2928,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2929,2929,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2930,2930,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2931,2931,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2932,2932,2017-08-30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2457.59,1.0,0.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.00010579470131300006,0.016593491998258436
2933,2933,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2934,2934,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2935,2935,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2936,2936,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2937,2937,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2938,2938,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2939,2939,2017-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2471.65,1.0,0.0,10.0,83.33333333333334,1.0,2.0,3.0,3.0,1.0,-0.002472032852547934,0.009697975036918605
2940,2940,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2941,2941,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2942,2942,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2943,2943,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2944,2944,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2945,2945,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2946,2946,2017-09-01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2476.55,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,-0.0046233671841877655,0.009561688639437849
2947,2947,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2948,2948,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2949,2949,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2950,2950,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2951,2951,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2952,2952,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2953,2953,2017-09-05,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2457.85,1.0,1.0,11.0,91.66666666666666,2.0,2.0,3.0,3.0,1.0,0.0014565575604694736,0.01872368126614732
2954,2954,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2955,2955,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2956,2956,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2957,2957,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2958,2958,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2959,2959,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
2960,2960,2017-09-06,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2465.54,1.0,1.0,10.0,83.33333333333334,2.0,2.0,3.0,2.0,1.0,0.009154181234131364,0.016673832101689712
